OrderLineID,OrderID,ProductID,Quantity,UnitPrice,UnitCostAtSale,DiscountAmount,CreatedAt,ModifiedAt
262,O0000133,P0219,1,9332.65,7139.63,0.00,2025-03-31 13:26:09,2025-03-31 15:17:09
263,O0000133,P0236,1,1368.63,1033.15,0.00,2025-03-31 13:26:09,2025-03-31 14:29:09
264,O0000134,P0294,2,16448.63,12973.49,0.00,2024-08-17 17:36:18,2024-08-17 18:17:18
265,O0000135,P0038,1,8186.88,6355.59,1637.38,2024-07-16 13:15:23,2024-07-16 13:51:23
266,O0000136,P0101,2,18338.50,13456.90,0.00,2025-09-14 19:05:42,2025-09-14 20:39:42
267,O0000137,P0305,1,3098.08,2666.45,0.00,2025-01-17 17:34:09,2025-01-17 18:17:09
268,O0000138,P0261,2,4598.82,3210.32,459.88,2025-10-02 19:37:40,2025-10-02 21:25:40
269,O0000138,P0004,1,14963.28,11181.13,0.00,2025-10-02 19:37:40,2025-10-02 21:41:40
270,O0000138,P0017,1,1044.12,881.68,52.21,2025-10-02 19:37:40,2025-10-02 22:24:40
271,O0000139,P0242,3,13477.15,10663.09,6064.72,2025-11-14 14:14:46,2025-11-14 16:44:46
272,O0000139,P0199,1,15386.88,12152.21,1538.69,2025-11-14 14:14:46,2025-11-14 15:21:46
273,O0000140,P0082,1,37546.07,28582.52,0.00,2026-05-20 18:06:31,2026-05-20 20:20:31
274,O0000140,P0003,2,2896.55,2134.88,0.00,2026-05-20 18:06:31,2026-05-20 19:42:31
275,O0000140,P0198,1,41376.99,32250.01,0.00,2026-05-20 18:06:31,2026-05-20 19:53:31
276,O0000140,P0195,1,6827.61,5474.15,1024.14,2026-05-20 18:06:31,2026-05-20 20:27:31
277,O0000141,P0053,1,24051.07,20175.32,0.00,2025-02-16 12:56:48,2025-02-16 14:18:48
278,O0000142,P0240,2,4352.38,3584.94,0.00,2025-01-14 12:22:15,2025-01-14 12:31:15
279,O0000142,P0236,1,1299.43,1010.52,0.00,2025-01-14 12:22:15,2025-01-14 12:51:15
280,O0000143,P0262,1,17969.76,13336.99,0.00,2025-03-31 19:53:11,2025-03-31 21:36:11
281,O0000143,P0229,1,61028.50,50641.78,0.00,2025-03-31 19:53:11,2025-03-31 21:25:11
282,O0000144,P0302,2,32678.17,27846.42,0.00,2024-02-08 13:01:21,2024-02-08 13:25:21
283,O0000144,P0216,1,1779.73,1376.48,0.00,2024-02-08 13:01:21,2024-02-08 15:30:21
284,O0000144,P0062,3,14341.47,10397.89,0.00,2024-02-08 13:01:21,2024-02-08 14:58:21
285,O0000145,P0223,1,7898.05,5555.46,1184.71,2025-05-08 10:31:02,2025-05-08 12:52:02
286,O0000145,P0217,1,33737.03,29702.70,0.00,2025-05-08 10:31:02,2025-05-08 11:59:02
287,O0000145,P0093,1,5396.38,4537.98,809.46,2025-05-08 10:31:02,2025-05-08 13:01:02
288,O0000145,P0272,1,1816.42,1472.73,0.00,2025-05-08 10:31:02,2025-05-08 11:55:02
289,O0000146,P0177,1,77061.68,62376.49,0.00,2026-07-04 16:34:53,2026-07-04 19:20:53
290,O0000146,P0069,1,6842.97,5131.90,342.15,2026-07-04 16:34:53,2026-07-04 18:09:53
291,O0000146,P0079,2,13879.90,10789.50,0.00,2026-07-04 16:34:53,2026-07-04 16:49:53
292,O0000147,P0304,1,7691.54,5598.50,0.00,2026-06-16 10:09:36,2026-06-16 11:08:36
293,O0000147,P0149,1,67980.46,54484.31,6798.05,2026-06-16 10:09:36,2026-06-16 10:19:36
294,O0000148,P0145,3,48230.57,34210.36,0.00,2024-01-05 13:20:01,2024-01-05 16:00:01
295,O0000148,P0182,3,12489.42,9000.20,0.00,2024-01-05 13:20:01,2024-01-05 15:15:01
296,O0000148,P0223,2,6580.58,4497.78,0.00,2024-01-05 13:20:01,2024-01-05 14:30:01
297,O0000148,P0195,1,4827.74,3907.79,0.00,2024-01-05 13:20:01,2024-01-05 13:22:01
298,O0000149,P0152,1,860.15,679.88,0.00,2025-03-25 18:54:27,2025-03-25 19:35:27
299,O0000149,P0238,1,11360.03,9368.73,568.00,2025-03-25 18:54:27,2025-03-25 19:38:27
300,O0000150,P0257,1,997.36,900.57,0.00,2024-06-13 11:21:30,2024-06-13 13:51:30
301,O0000150,P0189,1,714.56,552.48,0.00,2024-06-13 11:21:30,2024-06-13 12:25:30
302,O0000150,P0313,1,45297.68,38095.72,0.00,2024-06-13 11:21:30,2024-06-13 12:58:30
303,O0000151,P0026,2,15583.79,12680.34,0.00,2025-08-19 15:51:41,2025-08-19 17:44:41
304,O0000151,P0203,3,34568.87,25616.94,15555.99,2025-08-19 15:51:41,2025-08-19 18:08:41
305,O0000151,P0098,2,25628.91,20581.43,0.00,2025-08-19 15:51:41,2025-08-19 18:12:41
306,O0000152,P0249,1,46842.96,40832.89,4684.30,2025-02-19 18:29:10,2025-02-19 18:59:10
307,O0000152,P0021,1,1597.81,1280.19,0.00,2025-02-19 18:29:10,2025-02-19 18:33:10
308,O0000153,P0167,1,11667.38,8778.70,1166.74,2024-05-28 15:20:00,2024-05-28 18:04:00
309,O0000153,P0075,1,6661.70,5533.05,0.00,2024-05-28 15:20:00,2024-05-28 16:13:00
310,O0000153,P0173,1,6494.59,5253.23,649.46,2024-05-28 15:20:00,2024-05-28 17:08:00
311,O0000154,P0129,1,13969.14,11539.61,2095.37,2024-09-26 18:41:55,2024-09-26 19:30:55
312,O0000154,P0067,3,3213.50,2722.63,0.00,2024-09-26 18:41:55,2024-09-26 19:17:55
313,O0000154,P0019,2,3357.34,2904.28,335.73,2024-09-26 18:41:55,2024-09-26 20:05:55
314,O0000155,P0067,1,3844.92,3292.80,768.98,2026-03-02 17:36:42,2026-03-02 18:44:42
315,O0000156,P0042,1,6309.25,4460.44,0.00,2025-10-13 10:00:23,2025-10-13 10:44:23
316,O0000157,P0218,1,8529.37,7125.77,852.94,2025-10-14 16:52:08,2025-10-14 17:06:08
317,O0000157,P0158,1,5961.84,4218.89,0.00,2025-10-14 16:52:08,2025-10-14 18:37:08
318,O0000157,P0188,1,4386.62,3616.31,438.66,2025-10-14 16:52:08,2025-10-14 19:41:08
319,O0000157,P0178,1,41740.61,31844.35,0.00,2025-10-14 16:52:08,2025-10-14 17:35:08
320,O0000158,P0303,1,11404.16,8483.03,0.00,2024-03-29 18:34:45,2024-03-29 19:09:45
321,O0000159,P0198,3,33787.53,25271.38,0.00,2024-09-01 12:18:46,2024-09-01 13:29:46
322,O0000160,P0041,3,2192.69,1887.94,657.81,2025-01-04 15:21:15,2025-01-04 15:29:15
323,O0000160,P0258,1,9548.98,6768.97,0.00,2025-01-04 15:21:15,2025-01-04 15:39:15
324,O0000161,P0049,1,22200.85,18687.24,0.00,2026-06-17 18:19:27,2026-06-17 19:49:27
325,O0000162,P0294,3,17104.70,14347.24,0.00,2025-03-02 16:23:27,2025-03-02 16:50:27
326,O0000162,P0010,1,25075.80,18674.42,1253.79,2025-03-02 16:23:27,2025-03-02 18:01:27
327,O0000162,P0256,1,4110.67,3051.76,0.00,2025-03-02 16:23:27,2025-03-02 17:42:27
328,O0000163,P0044,4,232.76,173.20,46.55,2025-07-28 17:32:15,2025-07-28 19:32:15
329,O0000163,P0211,1,3871.46,3138.08,0.00,2025-07-28 17:32:15,2025-07-28 20:00:15
330,O0000164,P0077,1,47589.25,43104.46,0.00,2024-11-27 18:58:06,2024-11-27 20:45:06
331,O0000164,P0043,3,1419.12,986.73,0.00,2024-11-27 18:58:06,2024-11-27 19:03:06
332,O0000165,P0223,3,7726.48,5364.01,4635.89,2025-01-09 21:39:25,2025-01-09 23:31:25
333,O0000166,P0146,3,11193.33,8814.40,0.00,2025-06-28 21:59:51,2025-06-28 23:15:51
334,O0000167,P0315,1,2226.42,1675.91,0.00,2026-03-02 17:50:32,2026-03-02 19:39:32
335,O0000168,P0296,1,1675.43,1393.93,0.00,2024-12-25 10:53:21,2024-12-25 13:15:21
336,O0000168,P0009,1,59231.98,45427.44,0.00,2024-12-25 10:53:21,2024-12-25 13:39:21
337,O0000168,P0089,1,2411.09,1924.89,120.55,2024-12-25 10:53:21,2024-12-25 11:21:21
338,O0000169,P0250,1,41645.49,30271.76,0.00,2024-11-03 14:33:57,2024-11-03 14:38:57
339,O0000170,P0251,1,29079.87,24230.63,0.00,2024-11-29 14:20:49,2024-11-29 16:48:49
340,O0000171,P0017,2,824.35,688.57,0.00,2024-02-25 11:53:20,2024-02-25 13:10:20
341,O0000171,P0056,1,1502.30,1021.65,150.23,2024-02-25 11:53:20,2024-02-25 11:58:20
342,O0000172,P0104,4,1870.58,1463.92,0.00,2024-12-17 16:00:51,2024-12-17 16:21:51
343,O0000172,P0117,2,1619.62,1440.26,0.00,2024-12-17 16:00:51,2024-12-17 17:39:51
344,O0000172,P0251,2,31105.62,24772.64,0.00,2024-12-17 16:00:51,2024-12-17 18:57:51
345,O0000172,P0199,2,13370.30,10649.98,1337.03,2024-12-17 16:00:51,2024-12-17 18:14:51
346,O0000173,P0052,4,12368.87,9412.64,0.00,2025-02-11 15:58:53,2025-02-11 18:29:53
347,O0000173,P0306,2,5109.56,3720.58,510.96,2025-02-11 15:58:53,2025-02-11 18:34:53
348,O0000173,P0049,3,19546.02,16729.36,0.00,2025-02-11 15:58:53,2025-02-11 17:29:53
349,O0000174,P0122,1,9680.79,7701.87,0.00,2025-08-10 18:59:19,2025-08-10 20:49:19
350,O0000174,P0184,1,7856.03,5349.79,0.00,2025-08-10 18:59:19,2025-08-10 19:10:19
351,O0000174,P0158,1,5739.40,3969.36,0.00,2025-08-10 18:59:19,2025-08-10 19:36:19
352,O0000174,P0085,1,78373.44,53800.24,0.00,2025-08-10 18:59:19,2025-08-10 21:42:19
353,O0000175,P0294,1,19958.10,16150.74,0.00,2026-02-18 19:17:19,2026-02-18 20:31:19
354,O0000176,P0111,4,22711.58,18905.86,13626.95,2024-11-14 17:32:10,2024-11-14 20:09:10
355,O0000176,P0202,1,12546.42,9821.35,0.00,2024-11-14 17:32:10,2024-11-14 19:40:10
356,O0000176,P0032,2,766.40,596.91,306.56,2024-11-14 17:32:10,2024-11-14 18:26:10
357,O0000176,P0106,1,14279.16,11501.25,713.96,2024-11-14 17:32:10,2024-11-14 19:38:10
358,O0000177,P0074,1,17152.55,14954.08,0.00,2025-09-01 15:34:49,2025-09-01 16:28:49
359,O0000178,P0099,1,7964.61,5948.17,1194.69,2024-08-20 16:47:39,2024-08-20 17:49:39
360,O0000178,P0085,1,67270.50,47289.18,3363.53,2024-08-20 16:47:39,2024-08-20 16:49:39
361,O0000178,P0189,1,749.13,549.67,74.91,2024-08-20 16:47:39,2024-08-20 17:14:39
362,O0000179,P0285,1,2447.73,1799.82,0.00,2026-06-01 17:39:45,2026-06-01 19:51:45
363,O0000179,P0149,4,66301.67,53287.58,0.00,2026-06-01 17:39:45,2026-06-01 19:08:45
364,O0000180,P0036,2,24279.28,17705.80,0.00,2026-01-13 18:35:52,2026-01-13 19:35:52
365,O0000180,P0230,1,12045.38,8839.27,0.00,2026-01-13 18:35:52,2026-01-13 18:40:52
366,O0000181,P0189,3,738.41,571.48,0.00,2025-01-01 15:16:20,2025-01-01 17:08:20
367,O0000182,P0140,1,3069.87,2643.23,0.00,2024-07-30 16:38:09,2024-07-30 16:45:09
368,O0000182,P0183,1,12818.08,9078.75,1281.81,2024-07-30 16:38:09,2024-07-30 19:17:09
369,O0000183,P0194,1,21735.05,18854.01,1086.75,2024-09-03 21:56:54,2024-09-03 22:41:54
370,O0000183,P0254,1,34294.02,28134.49,0.00,2024-09-03 21:56:54,2024-09-03 23:45:54
371,O0000184,P0106,1,13660.48,10359.36,1366.05,2024-04-20 19:34:32,2024-04-20 22:12:32
372,O0000184,P0061,1,48331.67,35876.70,0.00,2024-04-20 19:34:32,2024-04-20 21:42:32
373,O0000184,P0224,1,1183.56,864.80,59.18,2024-04-20 19:34:32,2024-04-20 21:33:32
374,O0000185,P0265,1,59618.14,50408.39,0.00,2025-03-26 15:54:30,2025-03-26 18:48:30
375,O0000185,P0195,2,5676.87,4690.44,0.00,2025-03-26 15:54:30,2025-03-26 17:56:30
376,O0000186,P0189,1,757.45,575.67,0.00,2025-01-11 21:35:44,2025-01-11 23:59:44
377,O0000186,P0318,1,34360.66,29557.45,0.00,2025-01-11 21:35:44,2025-01-11 22:34:44
378,O0000186,P0257,1,1125.54,966.33,0.00,2025-01-11 21:35:44,2025-01-11 23:52:44
379,O0000187,P0165,1,6331.68,4506.43,0.00,2024-09-30 19:31:04,2024-09-30 19:42:04
380,O0000187,P0265,2,58376.85,48459.07,17513.06,2024-09-30 19:31:04,2024-09-30 22:03:04
381,O0000188,P0127,4,19681.47,15844.20,0.00,2025-10-26 15:09:11,2025-10-26 15:18:11
382,O0000188,P0206,1,28207.92,24341.70,0.00,2025-10-26 15:09:11,2025-10-26 16:02:11
383,O0000188,P0222,4,34631.14,27363.92,13852.46,2025-10-26 15:09:11,2025-10-26 17:35:11
384,O0000188,P0052,1,13099.30,10218.47,0.00,2025-10-26 15:09:11,2025-10-26 16:16:11
385,O0000189,P0107,1,43551.81,33694.45,2177.59,2024-03-22 17:33:27,2024-03-22 18:37:27
386,O0000189,P0275,1,39103.07,32869.57,1955.15,2024-03-22 17:33:27,2024-03-22 20:09:27
387,O0000189,P0203,2,28316.69,21961.22,0.00,2024-03-22 17:33:27,2024-03-22 18:54:27
388,O0000190,P0144,1,1910.91,1531.11,191.09,2024-06-09 18:55:22,2024-06-09 19:12:22
389,O0000190,P0256,3,3555.54,2710.20,0.00,2024-06-09 18:55:22,2024-06-09 19:01:22
390,O0000191,P0026,1,17238.85,13086.32,0.00,2025-11-13 17:45:05,2025-11-13 20:24:05
391,O0000191,P0081,2,40031.56,33700.32,0.00,2025-11-13 17:45:05,2025-11-13 19:56:05
392,O0000192,P0132,2,17568.40,12301.15,0.00,2026-01-25 15:29:41,2026-01-25 16:09:41
393,O0000192,P0170,2,18325.10,13163.22,0.00,2026-01-25 15:29:41,2026-01-25 16:33:41
394,O0000192,P0247,1,10552.09,7788.32,0.00,2026-01-25 15:29:41,2026-01-25 15:49:41
395,O0000193,P0229,1,62889.10,52409.93,0.00,2025-08-04 14:13:43,2025-08-04 14:44:43
396,O0000193,P0232,2,5354.56,4235.62,535.46,2025-08-04 14:13:43,2025-08-04 16:43:43
397,O0000194,P0039,1,69525.62,53842.22,6952.56,2025-04-29 18:03:27,2025-04-29 19:33:27
398,O0000194,P0281,2,3598.70,2793.05,359.87,2025-04-29 18:03:27,2025-04-29 20:39:27
399,O0000194,P0104,3,1912.23,1487.57,0.00,2025-04-29 18:03:27,2025-04-29 20:58:27
400,O0000194,P0155,1,27589.50,21019.18,0.00,2025-04-29 18:03:27,2025-04-29 20:43:27
401,O0000195,P0265,2,67870.41,57430.18,0.00,2026-01-09 17:17:45,2026-01-09 17:32:45
402,O0000195,P0163,1,856.77,767.20,0.00,2026-01-09 17:17:45,2026-01-09 20:05:45
403,O0000196,P0175,2,10564.76,8381.55,0.00,2026-01-07 15:39:53,2026-01-07 16:38:53
404,O0000197,P0262,1,20592.07,14574.85,0.00,2026-02-27 21:18:29,2026-02-27 21:28:29
405,O0000198,P0231,3,31718.42,23881.28,0.00,2025-09-02 16:14:34,2025-09-02 16:16:34
406,O0000199,P0300,1,31469.15,22990.07,0.00,2026-05-31 18:33:13,2026-05-31 21:03:13
407,O0000200,P0194,1,25913.54,21916.50,0.00,2026-02-19 19:55:48,2026-02-19 20:56:48
408,O0000200,P0250,1,50765.40,34761.44,0.00,2026-02-19 19:55:48,2026-02-19 21:12:48
409,O0000201,P0018,1,4228.16,3556.97,0.00,2024-04-20 15:39:14,2024-04-20 16:00:14
410,O0000201,P0172,4,11066.13,9536.92,0.00,2024-04-20 15:39:14,2024-04-20 17:49:14
411,O0000201,P0065,1,4903.94,3800.34,980.79,2024-04-20 15:39:14,2024-04-20 17:20:14
412,O0000202,P0090,1,679.97,562.60,102.00,2024-01-23 21:37:54,2024-01-23 22:08:54
413,O0000203,P0191,1,17359.91,13565.63,0.00,2024-04-20 16:33:46,2024-04-20 17:27:46
414,O0000204,P0090,1,890.74,715.04,0.00,2026-01-29 15:03:16,2026-01-29 16:10:16
415,O0000204,P0195,1,6616.78,5111.75,0.00,2026-01-29 15:03:16,2026-01-29 16:43:16
416,O0000205,P0002,2,14663.06,11532.98,5865.22,2026-03-19 14:42:15,2026-03-19 16:46:15
417,O0000206,P0209,1,1351.51,1127.31,0.00,2025-01-15 14:32:03,2025-01-15 15:28:03
418,O0000206,P0130,1,39409.60,28837.55,0.00,2025-01-15 14:32:03,2025-01-15 14:44:03
419,O0000207,P0211,2,3612.45,2867.23,1444.98,2024-09-30 18:45:38,2024-09-30 20:52:38
420,O0000207,P0305,1,3003.48,2559.54,0.00,2024-09-30 18:45:38,2024-09-30 21:19:38
421,O0000208,P0230,2,9643.87,6701.72,0.00,2024-02-01 15:55:04,2024-02-01 18:19:04
422,O0000208,P0069,1,5047.70,3926.36,0.00,2024-02-01 15:55:04,2024-02-01 18:25:04
423,O0000208,P0223,2,6575.26,4552.60,0.00,2024-02-01 15:55:04,2024-02-01 18:04:04
424,O0000209,P0197,2,12302.04,9959.73,0.00,2025-05-31 15:43:59,2025-05-31 16:17:59
425,O0000209,P0082,1,33058.27,26204.45,0.00,2025-05-31 15:43:59,2025-05-31 17:58:59
426,O0000209,P0008,2,773.06,617.55,154.61,2025-05-31 15:43:59,2025-05-31 16:15:59
427,O0000209,P0119,1,2887.40,2001.07,144.37,2025-05-31 15:43:59,2025-05-31 15:51:59
428,O0000210,P0024,1,2566.09,1865.04,128.30,2024-06-23 13:59:52,2024-06-23 16:06:52
429,O0000211,P0282,2,3560.16,2701.84,0.00,2025-09-02 19:14:01,2025-09-02 19:35:01
430,O0000211,P0051,1,1787.21,1500.75,89.36,2025-09-02 19:14:01,2025-09-02 20:07:01
431,O0000211,P0035,3,12735.94,9992.58,3820.78,2025-09-02 19:14:01,2025-09-02 19:53:01
432,O0000211,P0297,2,62770.55,50130.82,0.00,2025-09-02 19:14:01,2025-09-02 19:25:01
433,O0000212,P0012,2,26291.46,22252.69,0.00,2026-07-11 20:34:38,2026-07-11 22:31:38
434,O0000212,P0030,2,19674.27,17000.62,0.00,2026-07-11 20:34:38,2026-07-11 22:04:38
435,O0000212,P0164,1,4283.41,3320.12,214.17,2026-07-11 20:34:38,2026-07-11 21:52:38
436,O0000212,P0131,1,20629.39,16254.39,0.00,2026-07-11 20:34:38,2026-07-11 22:13:38
437,O0000213,P0232,1,6096.79,4749.47,0.00,2026-07-31 10:35:40,2026-07-31 11:36:40
438,O0000213,P0013,2,76473.14,55392.40,0.00,2026-07-31 10:35:40,2026-07-31 11:08:40
439,O0000214,P0227,1,14501.09,12965.69,0.00,2024-06-27 11:16:26,2024-06-27 11:42:26
440,O0000215,P0284,2,3017.75,2338.58,0.00,2025-03-12 10:21:48,2025-03-12 12:45:48
441,O0000215,P0110,2,36675.33,30247.46,0.00,2025-03-12 10:21:48,2025-03-12 11:56:48
442,O0000215,P0107,2,50507.21,37157.12,0.00,2025-03-12 10:21:48,2025-03-12 10:39:48
443,O0000215,P0183,2,13544.04,9866.73,0.00,2025-03-12 10:21:48,2025-03-12 13:08:48
444,O0000216,P0140,1,3709.76,3160.86,185.49,2026-05-05 15:06:43,2026-05-05 16:26:43
445,O0000216,P0208,1,6246.66,4561.55,0.00,2026-05-05 15:06:43,2026-05-05 17:27:43
446,O0000216,P0265,1,72408.07,58635.39,0.00,2026-05-05 15:06:43,2026-05-05 15:19:43
447,O0000217,P0041,1,2621.31,2153.71,0.00,2026-01-06 14:53:45,2026-01-06 17:36:45
448,O0000218,P0085,4,64416.51,46196.16,0.00,2024-05-23 18:18:59,2024-05-23 20:26:59
449,O0000219,P0307,1,3477.89,2959.95,0.00,2025-02-03 16:41:15,2025-02-03 17:22:15
450,O0000219,P0213,4,2602.64,2018.82,0.00,2025-02-03 16:41:15,2025-02-03 17:14:15
451,O0000219,P0298,1,11023.88,9777.98,1653.58,2025-02-03 16:41:15,2025-02-03 18:46:15
452,O0000220,P0068,1,3327.41,2789.43,499.11,2025-11-08 10:21:43,2025-11-08 12:08:43
453,O0000220,P0228,1,18661.03,14876.91,933.05,2025-11-08 10:21:43,2025-11-08 12:14:43
454,O0000221,P0147,1,8387.55,6154.09,0.00,2024-06-03 15:59:56,2024-06-03 18:18:56
455,O0000222,P0052,2,11105.16,8471.58,0.00,2024-06-24 17:26:48,2024-06-24 20:00:48
456,O0000222,P0006,1,6509.84,5429.73,976.48,2024-06-24 17:26:48,2024-06-24 19:45:48
457,O0000223,P0209,2,1518.26,1368.23,303.65,2026-05-04 14:10:17,2026-05-04 15:11:17
458,O0000223,P0222,1,35154.71,30120.99,0.00,2026-05-04 14:10:17,2026-05-04 15:40:17
459,O0000224,P0024,1,2819.31,1941.53,0.00,2024-12-22 11:18:19,2024-12-22 13:09:19
460,O0000224,P0069,2,5679.68,4403.78,0.00,2024-12-22 11:18:19,2024-12-22 13:52:19
461,O0000224,P0047,1,9938.42,7509.35,496.92,2024-12-22 11:18:19,2024-12-22 13:11:19
462,O0000225,P0043,2,1501.02,1050.79,0.00,2025-06-24 14:53:45,2025-06-24 17:46:45
463,O0000225,P0315,1,2001.61,1592.34,200.16,2025-06-24 14:53:45,2025-06-24 16:29:45
464,O0000225,P0114,1,5903.51,4721.43,0.00,2025-06-24 14:53:45,2025-06-24 16:20:45
465,O0000226,P0104,1,1979.29,1603.74,0.00,2025-07-23 12:01:41,2025-07-23 14:31:41
466,O0000227,P0298,1,10734.21,9091.33,0.00,2024-07-18 16:16:27,2024-07-18 18:03:27
467,O0000227,P0146,1,9932.86,7960.20,0.00,2024-07-18 16:16:27,2024-07-18 18:15:27
468,O0000228,P0104,2,2063.91,1644.12,0.00,2025-10-28 12:30:33,2025-10-28 12:53:33
469,O0000229,P0315,1,2173.08,1684.32,434.62,2026-01-27 17:01:32,2026-01-27 19:24:32
470,O0000229,P0070,1,9864.40,8326.80,0.00,2026-01-27 17:01:32,2026-01-27 18:52:32
471,O0000230,P0170,2,17008.21,12020.55,3401.64,2025-05-13 15:57:27,2025-05-13 18:56:27
472,O0000230,P0056,1,1724.58,1239.92,172.46,2025-05-13 15:57:27,2025-05-13 16:27:27
473,O0000231,P0045,1,3316.93,2653.58,0.00,2025-09-25 17:31:37,2025-09-25 18:43:37
474,O0000232,P0303,1,12621.07,9879.15,0.00,2025-05-16 13:57:42,2025-05-16 16:45:42
475,O0000233,P0115,2,4023.82,3177.01,1207.15,2026-03-01 16:28:43,2026-03-01 18:53:43
476,O0000233,P0237,1,7115.40,6409.18,711.54,2026-03-01 16:28:43,2026-03-01 16:31:43
477,O0000233,P0194,1,26411.26,22580.13,0.00,2026-03-01 16:28:43,2026-03-01 16:41:43
478,O0000234,P0084,1,29983.84,21566.55,5996.77,2025-04-11 18:28:29,2025-04-11 19:58:29
479,O0000234,P0112,1,7584.54,5464.60,0.00,2025-04-11 18:28:29,2025-04-11 21:23:29
480,O0000234,P0316,2,8900.98,7995.26,0.00,2025-04-11 18:28:29,2025-04-11 19:44:29
481,O0000234,P0116,1,4318.38,2936.99,0.00,2025-04-11 18:28:29,2025-04-11 21:08:29
482,O0000235,P0064,1,3130.51,2271.70,0.00,2025-01-30 17:56:27,2025-01-30 20:17:27
483,O0000236,P0244,1,4178.16,3258.75,0.00,2026-03-18 19:01:11,2026-03-18 21:30:11
484,O0000237,P0174,1,28499.91,23560.01,0.00,2025-06-19 19:16:12,2025-06-19 22:14:12
485,O0000237,P0239,1,22379.17,17529.17,0.00,2025-06-19 19:16:12,2025-06-19 19:41:12
486,O0000237,P0050,1,14892.25,10819.82,0.00,2025-06-19 19:16:12,2025-06-19 22:00:12
487,O0000238,P0030,2,15113.00,12799.95,0.00,2024-06-27 12:01:52,2024-06-27 14:57:52
488,O0000239,P0209,1,1284.98,1178.43,0.00,2025-02-14 14:58:52,2025-02-14 15:17:52
489,O0000239,P0232,1,4952.04,3969.05,0.00,2025-02-14 14:58:52,2025-02-14 16:16:52
490,O0000239,P0068,1,3003.04,2540.82,0.00,2025-02-14 14:58:52,2025-02-14 17:41:52
491,O0000239,P0118,2,5598.47,4486.81,0.00,2025-02-14 14:58:52,2025-02-14 16:48:52
492,O0000240,P0284,1,3426.92,2646.94,171.35,2025-11-14 21:05:43,2025-11-14 21:25:43
493,O0000240,P0120,2,3004.39,2477.93,0.00,2025-11-14 21:05:43,2025-11-14 23:49:43
494,O0000240,P0245,1,14133.59,10807.66,0.00,2025-11-14 21:05:43,2025-11-14 22:04:43
495,O0000241,P0260,2,3950.39,2914.17,0.00,2026-05-08 16:28:38,2026-05-08 17:50:38
496,O0000242,P0150,1,28853.10,24253.96,0.00,2024-06-21 18:05:42,2024-06-21 20:29:42
497,O0000242,P0130,1,35521.50,26846.07,0.00,2024-06-21 18:05:42,2024-06-21 20:32:42
498,O0000242,P0145,1,52704.03,36823.70,0.00,2024-06-21 18:05:42,2024-06-21 20:07:42
499,O0000243,P0058,2,13007.08,10058.20,2601.42,2025-05-11 19:47:28,2025-05-11 19:47:28
500,O0000244,P0232,2,4282.11,3434.42,0.00,2024-02-06 21:47:42,2024-02-07 00:10:42
501,O0000245,P0097,1,26322.98,19194.56,3948.45,2024-01-08 14:58:59,2024-01-08 17:24:59
502,O0000246,P0308,1,904.22,694.81,45.21,2024-06-18 20:00:57,2024-06-18 20:45:57
503,O0000247,P0188,1,4433.77,3786.63,0.00,2025-09-27 17:13:53,2025-09-27 18:31:53
504,O0000248,P0097,1,34733.43,23886.52,0.00,2025-12-21 19:24:21,2025-12-21 21:50:21
505,O0000248,P0021,3,1688.09,1438.70,0.00,2025-12-21 19:24:21,2025-12-21 19:34:21
506,O0000249,P0117,2,1625.21,1356.88,0.00,2024-06-18 18:59:43,2024-06-18 19:29:43
507,O0000249,P0112,1,6949.83,4778.62,0.00,2024-06-18 18:59:43,2024-06-18 19:18:43
508,O0000249,P0159,2,50185.06,38682.76,0.00,2024-06-18 18:59:43,2024-06-18 21:42:43
509,O0000249,P0044,3,197.05,151.86,0.00,2024-06-18 18:59:43,2024-06-18 19:43:43
510,O0000250,P0282,2,3175.98,2278.58,0.00,2024-07-20 17:11:11,2024-07-20 18:30:11
511,O0000250,P0046,1,14137.86,12744.90,0.00,2024-07-20 17:11:11,2024-07-20 18:13:11
512,O0000251,P0194,1,20413.06,17399.38,1020.65,2024-04-18 20:02:20,2024-04-18 20:56:20
513,O0000251,P0081,1,33424.99,26258.44,1671.25,2024-04-18 20:02:20,2024-04-18 21:31:20
514,O0000251,P0084,3,24651.50,18522.80,0.00,2024-04-18 20:02:20,2024-04-18 21:00:20
515,O0000251,P0024,2,2418.27,1837.57,241.83,2024-04-18 20:02:20,2024-04-18 22:52:20
516,O0000252,P0270,2,27945.94,21799.23,0.00,2024-06-29 21:51:11,2024-06-29 23:46:11
517,O0000252,P0249,1,42693.52,37564.22,0.00,2024-06-29 21:51:11,2024-06-29 22:55:11
518,O0000253,P0141,2,3566.69,2547.46,0.00,2024-04-25 21:45:05,2024-04-26 00:09:05
519,O0000254,P0043,1,1521.70,1029.57,0.00,2025-07-01 10:58:16,2025-07-01 11:47:16
520,O0000254,P0227,3,17048.98,14565.70,0.00,2025-07-01 10:58:16,2025-07-01 11:21:16
521,O0000254,P0312,4,807.25,614.19,0.00,2025-07-01 10:58:16,2025-07-01 11:17:16
522,O0000255,P0194,2,26011.80,22630.84,5202.36,2026-02-27 13:16:06,2026-02-27 16:09:06
523,O0000256,P0313,1,45236.11,37335.33,0.00,2024-08-01 20:52:20,2024-08-01 21:17:20
