OrderID,CustomerID,StoreID,OrderDateTime,OrderStatus,PaymentMethodCode,OrderTotalAmount,CreatedAt,ModifiedAt
O0000216,C004659,S009,2026-05-05 15:06:43,Completed,INSTALLMENT,82179.00,2026-05-05 15:06:43,2026-05-05 15:57:43
O0000217,C016773,S002,2026-01-06 14:53:45,Completed,CARD,2621.31,2026-01-06 14:53:45,2026-01-06 15:41:45
O0000218,,S002,2024-05-23 18:18:59,Completed,WALLET,257666.04,2024-05-23 18:18:59,2024-05-23 20:20:59
O0000219,C005505,S011,2025-02-03 16:41:15,Completed,CARD,23258.75,2025-02-03 16:41:15,2025-02-03 18:36:15
O0000220,C005807,S005,2025-11-08 10:21:43,Completed,CASH,20556.28,2025-11-08 10:21:43,2025-11-08 13:02:43
O0000221,C006377,S002,2024-06-03 15:59:56,Completed,INSTALLMENT,8387.55,2024-06-03 15:59:56,2024-06-03 17:32:56
O0000222,C014371,S007,2024-06-24 17:26:48,Completed,INSTALLMENT,27743.68,2024-06-24 17:26:48,2024-06-24 17:51:48
O0000223,C006291,S012,2026-05-04 14:10:17,Completed,CARD,37887.58,2026-05-04 14:10:17,2026-05-04 14:30:17
O0000224,C005378,S007,2024-12-22 11:18:19,Completed,INSTALLMENT,23620.17,2024-12-22 11:18:19,2024-12-22 11:26:19
O0000225,,S004,2025-06-24 14:53:45,Completed,CASH,10707.00,2025-06-24 14:53:45,2025-06-24 17:52:45
O0000226,C001710,S004,2025-07-23 12:01:41,Completed,CARD,1979.29,2025-07-23 12:01:41,2025-07-23 12:33:41
O0000227,C019386,S009,2024-07-18 16:16:27,Completed,CARD,20667.07,2024-07-18 16:16:27,2024-07-18 19:57:27
O0000228,C014805,S011,2025-10-28 12:30:33,Completed,CARD,4127.82,2025-10-28 12:30:33,2025-10-28 14:45:33
O0000229,C012737,S006,2026-01-27 17:01:32,Completed,CARD,11602.86,2026-01-27 17:01:32,2026-01-27 17:31:32
O0000230,C005327,S009,2025-05-13 15:57:27,Returned,CARD,32166.90,2025-05-13 15:57:27,2025-05-13 19:52:27
O0000231,C019301,S007,2025-09-25 17:31:37,Completed,WALLET,3316.93,2025-09-25 17:31:37,2025-09-25 18:59:37
O0000232,C003872,S012,2025-05-16 13:57:42,Completed,CARD,12621.07,2025-05-16 13:57:42,2025-05-16 15:06:42
O0000233,C002896,S003,2026-03-01 16:28:43,Completed,CARD,39655.61,2026-03-01 16:28:43,2026-03-01 18:32:43
O0000234,C008249,S010,2025-04-11 18:28:29,Completed,CASH,53691.95,2025-04-11 18:28:29,2025-04-11 18:41:29
O0000235,,S001,2025-01-30 17:56:27,Completed,CARD,3130.51,2025-01-30 17:56:27,2025-01-30 19:13:27
O0000236,C002495,S007,2026-03-18 19:01:11,Returned,CARD,4178.16,2026-03-18 19:01:11,2026-03-18 20:28:11
O0000237,C005836,S007,2025-06-19 19:16:12,Completed,CARD,65771.33,2025-06-19 19:16:12,2025-06-19 20:25:12
O0000238,C005029,S007,2024-06-27 12:01:52,Completed,CARD,30226.00,2024-06-27 12:01:52,2024-06-27 12:58:52
O0000239,C014568,S008,2025-02-14 14:58:52,Completed,CARD,20437.00,2025-02-14 14:58:52,2025-02-14 18:25:52
O0000240,C008955,S012,2025-11-14 21:05:43,Completed,CARD,23397.94,2025-11-14 21:05:43,2025-11-14 22:59:43
O0000241,C008448,S012,2026-05-08 16:28:38,Completed,CARD,7900.78,2026-05-08 16:28:38,2026-05-08 20:06:38
O0000242,C015537,S007,2024-06-21 18:05:42,Completed,CASH,117078.63,2024-06-21 18:05:42,2024-06-21 18:17:42
O0000243,C015139,S009,2025-05-11 19:47:28,Completed,CARD,23412.74,2025-05-11 19:47:28,2025-05-11 19:50:28
O0000244,C016194,S007,2024-02-06 21:47:42,Completed,INSTALLMENT,8564.22,2024-02-06 21:47:42,2024-02-07 01:06:42
O0000245,C008484,S008,2024-01-08 14:58:59,Completed,CARD,22374.53,2024-01-08 14:58:59,2024-01-08 18:10:59
O0000246,C011841,S004,2024-06-18 20:00:57,Completed,CARD,859.01,2024-06-18 20:00:57,2024-06-18 22:29:57
O0000247,,S005,2025-09-27 17:13:53,Completed,INSTALLMENT,4433.77,2025-09-27 17:13:53,2025-09-27 20:28:53
O0000248,C017562,S007,2025-12-21 19:24:21,Completed,CARD,39797.70,2025-12-21 19:24:21,2025-12-21 19:42:21
O0000249,C008324,S007,2024-06-18 18:59:43,Completed,INSTALLMENT,111161.52,2024-06-18 18:59:43,2024-06-18 19:32:43
O0000250,C015293,S011,2024-07-20 17:11:11,Completed,CARD,20489.82,2024-07-20 17:11:11,2024-07-20 20:32:11
O0000251,C006564,S001,2024-04-18 20:02:20,Completed,CARD,129695.36,2024-04-18 20:02:20,2024-04-18 20:39:20
O0000252,C016901,S003,2024-06-29 21:51:11,Completed,WALLET,98585.40,2024-06-29 21:51:11,2024-06-29 22:08:11
O0000253,C005975,S012,2024-04-25 21:45:05,Completed,CARD,7133.38,2024-04-25 21:45:05,2024-04-25 23:19:05
O0000254,C018708,S010,2025-07-01 10:58:16,Completed,CARD,55897.64,2025-07-01 10:58:16,2025-07-01 11:45:16
O0000255,C018971,S002,2026-02-27 13:16:06,Completed,CASH,46821.24,2026-02-27 13:16:06,2026-02-27 17:09:06
O0000256,C003512,S008,2024-08-01 20:52:20,Completed,WALLET,47804.13,2024-08-01 20:52:20,2024-08-02 00:36:20
O0000257,C008152,S004,2024-05-02 13:52:17,Completed,CARD,51096.87,2024-05-02 13:52:17,2024-05-02 15:00:17
O0000258,,S005,2026-01-09 20:18:00,Completed,CASH,283033.79,2026-01-09 20:18:00,2026-01-09 20:25:00
O0000259,C008958,S010,2025-07-19 15:34:19,Completed,CARD,76628.54,2025-07-19 15:34:19,2025-07-19 18:53:19
O0000260,C009751,S010,2025-06-03 15:30:00,Completed,WALLET,33868.46,2025-06-03 15:30:00,2025-06-03 17:31:00
O0000261,C014607,S004,2024-09-18 14:15:27,Completed,WALLET,46756.68,2024-09-18 14:15:27,2024-09-18 15:21:27
O0000262,C015105,S007,2025-04-01 20:45:09,Completed,CARD,33827.49,2025-04-01 20:45:09,2025-04-01 22:32:09
O0000263,C008132,S008,2026-07-13 16:12:07,Completed,WALLET,5400.55,2026-07-13 16:12:07,2026-07-13 18:00:07
O0000264,C007362,S011,2024-12-09 19:19:17,Completed,CARD,52318.37,2024-12-09 19:19:17,2024-12-09 23:00:17
O0000265,C003149,S006,2024-03-08 15:26:50,Cancelled,CARD,45917.99,2024-03-08 15:26:50,2024-03-08 16:34:50
O0000266,,S005,2024-12-25 16:42:41,Completed,CARD,88648.15,2024-12-25 16:42:41,2024-12-25 19:38:41
O0000267,C002918,S002,2025-03-29 15:25:32,Completed,CARD,145503.03,2025-03-29 15:25:32,2025-03-29 17:07:32
O0000268,,S010,2026-02-18 17:27:34,Completed,CASH,32035.80,2026-02-18 17:27:34,2026-02-18 18:12:34
O0000269,C006403,S004,2024-07-18 13:36:59,Completed,WALLET,6169.67,2024-07-18 13:36:59,2024-07-18 16:11:59
O0000270,C002797,S001,2025-04-16 12:37:56,Completed,CARD,129959.16,2025-04-16 12:37:56,2025-04-16 16:12:56
O0000271,C009700,S009,2025-02-23 15:26:13,Completed,CARD,8959.30,2025-02-23 15:26:13,2025-02-23 18:52:13
O0000272,C012916,S010,2025-12-09 15:36:32,Completed,CARD,2412.29,2025-12-09 15:36:32,2025-12-09 16:13:32
O0000273,C012049,S001,2024-07-25 13:51:27,Completed,CARD,122925.69,2024-07-25 13:51:27,2024-07-25 14:15:27
O0000274,C005233,S007,2024-02-26 17:13:06,Completed,CASH,37371.35,2024-02-26 17:13:06,2024-02-26 17:29:06
O0000275,C000005,S001,2025-07-07 20:36:13,Completed,WALLET,91347.84,2025-07-07 20:36:13,2025-07-07 23:55:13
O0000276,C015728,S007,2025-07-07 17:54:27,Completed,WALLET,79640.40,2025-07-07 17:54:27,2025-07-07 21:07:27
O0000277,C014228,S006,2025-08-03 13:36:29,Completed,CASH,11251.40,2025-08-03 13:36:29,2025-08-03 14:52:29
O0000278,,S005,2026-03-29 16:42:46,Completed,CARD,19398.92,2026-03-29 16:42:46,2026-03-29 19:27:46
O0000279,,S001,2024-03-19 19:06:17,Completed,CARD,699.68,2024-03-19 19:06:17,2024-03-19 21:51:17
O0000280,,S005,2025-12-28 10:27:42,Completed,CARD,12278.81,2025-12-28 10:27:42,2025-12-28 11:06:42
O0000281,C002746,S005,2025-11-23 10:11:22,Cancelled,CASH,18192.12,2025-11-23 10:11:22,2025-11-23 11:35:22
O0000282,C006944,S007,2024-11-08 15:06:35,Completed,CARD,41850.67,2024-11-08 15:06:35,2024-11-08 18:16:35
O0000283,C013207,S001,2024-03-11 14:15:18,Completed,WALLET,16288.88,2024-03-11 14:15:18,2024-03-11 15:31:18
O0000284,C001804,S003,2025-04-01 16:29:35,Cancelled,CARD,10280.78,2025-04-01 16:29:35,2025-04-01 19:37:35
O0000285,C006562,S009,2025-06-10 18:48:56,Completed,INSTALLMENT,119464.20,2025-06-10 18:48:56,2025-06-10 21:35:56
O0000286,C001245,S003,2024-07-05 19:00:28,Completed,CASH,828.21,2024-07-05 19:00:28,2024-07-05 21:29:28
O0000287,C013994,S008,2025-11-15 17:39:25,Pending,CARD,81264.17,2025-11-15 17:39:25,2025-11-15 20:12:25
O0000288,C010519,S011,2024-02-28 16:32:21,Completed,WALLET,48252.43,2024-02-28 16:32:21,2024-02-28 16:46:21
O0000289,,S011,2025-07-20 16:20:02,Completed,WALLET,2334.88,2025-07-20 16:20:02,2025-07-20 18:14:02
O0000290,C000129,S009,2024-01-09 13:50:39,Completed,CARD,32242.95,2024-01-09 13:50:39,2024-01-09 13:51:39
O0000291,C017981,S007,2024-07-22 19:13:10,Completed,CARD,61644.30,2024-07-22 19:13:10,2024-07-22 21:16:10
O0000292,C006492,S010,2024-04-11 13:33:33,Completed,CARD,91516.46,2024-04-11 13:33:33,2024-04-11 16:11:33
O0000293,C003055,S011,2026-05-14 11:25:58,Completed,CASH,48434.15,2026-05-14 11:25:58,2026-05-14 12:52:58
O0000294,C007361,S004,2024-11-26 19:13:36,Completed,INSTALLMENT,84438.71,2024-11-26 19:13:36,2024-11-26 22:50:36
O0000295,C016533,S002,2024-02-10 14:19:54,Completed,CASH,32070.70,2024-02-10 14:19:54,2024-02-10 15:52:54
O0000296,C011154,S008,2024-07-29 21:29:35,Completed,CASH,90111.55,2024-07-29 21:29:35,2024-07-29 23:00:35
O0000297,C005751,S005,2026-07-31 17:09:03,Pending,CARD,78667.43,2026-07-31 17:09:03,2026-07-31 17:30:03
O0000298,C016197,S001,2025-03-01 14:38:14,Completed,CARD,31135.53,2025-03-01 14:38:14,2025-03-01 15:15:14
O0000299,C019252,S009,2025-01-30 18:52:25,Completed,CARD,4492.04,2025-01-30 18:52:25,2025-01-30 21:05:25
O0000300,C012695,S007,2024-11-07 14:59:33,Completed,CARD,6303.06,2024-11-07 14:59:33,2024-11-07 16:58:33
O0000301,C009466,S003,2024-06-13 14:45:41,Completed,CASH,159776.71,2024-06-13 14:45:41,2024-06-13 15:38:41
O0000302,C006260,S002,2026-05-17 11:44:48,Completed,INSTALLMENT,139342.61,2026-05-17 11:44:48,2026-05-17 14:13:48
O0000303,C007028,S005,2026-05-22 19:43:25,Completed,CARD,42493.27,2026-05-22 19:43:25,2026-05-22 20:37:25
O0000304,C009023,S007,2024-04-25 19:56:37,Completed,CARD,44957.92,2024-04-25 19:56:37,2024-04-25 22:25:37
O0000305,,S007,2025-05-05 12:57:12,Completed,CASH,1341.96,2025-05-05 12:57:12,2025-05-05 14:50:12
O0000306,C001106,S007,2025-05-28 17:57:11,Completed,INSTALLMENT,62756.00,2025-05-28 17:57:11,2025-05-28 20:27:11
O0000307,,S010,2026-03-12 15:51:53,Completed,CARD,46006.11,2026-03-12 15:51:53,2026-03-12 17:38:53
O0000308,C011750,S003,2025-02-11 17:10:57,Completed,CASH,4007.58,2025-02-11 17:10:57,2025-02-11 20:35:57
O0000309,C016545,S012,2025-01-07 13:54:15,Completed,CASH,54987.93,2025-01-07 13:54:15,2025-01-07 16:20:15
O0000310,C001683,S010,2025-09-17 19:24:21,Completed,CARD,40195.51,2025-09-17 19:24:21,2025-09-17 19:56:21
O0000311,C016191,S003,2025-02-22 17:05:42,Completed,WALLET,44890.41,2025-02-22 17:05:42,2025-02-22 17:55:42
O0000312,C007041,S012,2025-04-24 16:09:51,Completed,CARD,111188.48,2025-04-24 16:09:51,2025-04-24 18:45:51
O0000313,C004271,S004,2024-12-19 13:52:12,Completed,WALLET,109176.87,2024-12-19 13:52:12,2024-12-19 14:33:12
O0000314,C011454,S003,2025-12-29 17:07:21,Completed,CARD,195054.85,2025-12-29 17:07:21,2025-12-29 18:44:21
O0000315,C019329,S004,2025-01-13 11:02:12,Completed,CARD,11328.45,2025-01-13 11:02:12,2025-01-13 13:13:12
O0000316,C005286,S003,2025-08-07 12:32:11,Completed,CASH,125251.20,2025-08-07 12:32:11,2025-08-07 15:10:11
O0000317,C019519,S004,2026-03-05 10:16:52,Completed,CARD,88915.41,2026-03-05 10:16:52,2026-03-05 13:15:52
O0000318,C001096,S012,2024-09-03 12:38:28,Completed,INSTALLMENT,37455.91,2024-09-03 12:38:28,2024-09-03 15:08:28
O0000319,C006205,S006,2025-11-24 12:29:39,Completed,CARD,1800.99,2025-11-24 12:29:39,2025-11-24 15:17:39
O0000320,C008707,S008,2025-10-22 15:49:09,Completed,CASH,196430.59,2025-10-22 15:49:09,2025-10-22 16:38:09
O0000321,C014034,S005,2026-04-28 18:37:34,Completed,CARD,43937.60,2026-04-28 18:37:34,2026-04-28 20:38:34
O0000322,C002342,S005,2024-02-10 21:58:12,Completed,CARD,98079.86,2024-02-10 21:58:12,2024-02-10 23:34:12
O0000323,C008912,S010,2026-07-14 18:01:43,Completed,CARD,115918.24,2026-07-14 18:01:43,2026-07-14 20:07:43
O0000324,C019456,S005,2024-09-27 18:36:07,Returned,WALLET,116276.82,2024-09-27 18:36:07,2024-09-27 20:50:07
O0000325,C012547,S005,2026-07-07 19:27:45,Completed,CARD,2137.60,2026-07-07 19:27:45,2026-07-07 21:29:45
O0000326,,S011,2024-09-07 20:51:18,Completed,CARD,10997.06,2024-09-07 20:51:18,2024-09-07 21:41:18
O0000327,C004360,S006,2025-06-15 17:19:44,Completed,CASH,73782.92,2025-06-15 17:19:44,2025-06-15 18:38:44
O0000328,C010380,S007,2026-04-02 17:32:40,Completed,CARD,91395.16,2026-04-02 17:32:40,2026-04-02 20:25:40
O0000329,C016263,S012,2025-05-23 13:00:05,Completed,CASH,36180.68,2025-05-23 13:00:05,2025-05-23 16:57:05
O0000330,C010966,S002,2025-04-11 19:52:15,Completed,CARD,107782.02,2025-04-11 19:52:15,2025-04-11 23:25:15
O0000331,C000957,S003,2026-02-27 20:45:17,Completed,CASH,71983.96,2026-02-27 20:45:17,2026-02-27 21:01:17
O0000332,C009247,S006,2025-03-24 21:26:31,Completed,CASH,39846.21,2025-03-24 21:26:31,2025-03-24 22:40:31
O0000333,C004068,S005,2024-09-22 17:34:25,Completed,CARD,2313.08,2024-09-22 17:34:25,2024-09-22 21:10:25
O0000334,C007378,S005,2025-08-06 18:43:03,Completed,CARD,10093.23,2025-08-06 18:43:03,2025-08-06 20:56:03
O0000335,C013647,S001,2026-04-01 16:40:24,Completed,CASH,4699.02,2026-04-01 16:40:24,2026-04-01 19:31:24
O0000336,C018407,S008,2025-08-18 13:18:16,Completed,CASH,43601.62,2025-08-18 13:18:16,2025-08-18 16:31:16
O0000337,,S005,2025-08-15 11:52:30,Completed,CARD,4165.63,2025-08-15 11:52:30,2025-08-15 15:12:30
O0000338,C002727,S001,2024-10-22 11:52:33,Completed,CASH,45481.30,2024-10-22 11:52:33,2024-10-22 12:10:33
O0000339,C018735,S007,2025-11-25 21:05:04,Completed,CASH,25325.34,2025-11-25 21:05:04,2025-11-26 00:29:04
O0000340,C013744,S004,2024-01-26 20:47:00,Completed,CARD,199067.93,2024-01-26 20:47:00,2024-01-26 23:06:00
O0000341,C001790,S008,2026-03-27 20:35:55,Completed,INSTALLMENT,13273.48,2026-03-27 20:35:55,2026-03-27 23:33:55
O0000342,C008729,S002,2025-08-18 19:56:33,Completed,CARD,111254.63,2025-08-18 19:56:33,2025-08-18 20:00:33
O0000343,C001818,S004,2024-02-20 17:07:03,Completed,CARD,78288.50,2024-02-20 17:07:03,2024-02-20 18:30:03
O0000344,C013327,S010,2025-02-13 18:27:31,Returned,INSTALLMENT,52714.83,2025-02-13 18:27:31,2025-02-13 19:23:31
O0000345,C011581,S012,2026-06-21 21:16:07,Completed,CARD,20596.41,2026-06-21 21:16:07,2026-06-22 00:22:07
O0000346,C017792,S006,2025-10-14 11:38:16,Completed,CARD,220507.86,2025-10-14 11:38:16,2025-10-14 14:47:16
O0000347,C002246,S002,2025-02-20 15:01:17,Completed,CARD,29092.40,2025-02-20 15:01:17,2025-02-20 17:16:17
O0000348,,S003,2025-07-27 14:04:04,Completed,CARD,68583.60,2025-07-27 14:04:04,2025-07-27 15:21:04
O0000349,C013887,S008,2026-03-12 16:36:24,Completed,CARD,128257.88,2026-03-12 16:36:24,2026-03-12 20:03:24
O0000350,C001758,S007,2025-10-01 20:56:59,Completed,CASH,19777.91,2025-10-01 20:56:59,2025-10-01 23:32:59
O0000351,C018939,S001,2024-07-07 13:58:21,Completed,CARD,130380.75,2024-07-07 13:58:21,2024-07-07 14:08:21
O0000352,C009703,S008,2025-06-12 17:34:08,Completed,CASH,6572.23,2025-06-12 17:34:08,2025-06-12 19:08:08
O0000353,C003623,S005,2025-09-01 21:57:22,Cancelled,CARD,37282.80,2025-09-01 21:57:22,2025-09-01 22:00:22
O0000354,C009499,S006,2026-02-11 18:10:04,Completed,CASH,881.48,2026-02-11 18:10:04,2026-02-11 21:51:04
O0000355,C002410,S011,2025-01-15 20:50:18,Completed,CASH,33885.41,2025-01-15 20:50:18,2025-01-15 21:13:18
O0000356,C013246,S006,2024-01-17 15:44:16,Completed,CARD,7176.17,2024-01-17 15:44:16,2024-01-17 15:50:16
O0000357,C014511,S002,2025-04-21 18:27:52,Completed,CARD,11101.27,2025-04-21 18:27:52,2025-04-21 21:09:52
O0000358,,S002,2024-05-23 11:05:35,Completed,CARD,49651.19,2024-05-23 11:05:35,2024-05-23 12:08:35
O0000359,C005819,S002,2026-02-23 14:44:52,Completed,CARD,2964.02,2026-02-23 14:44:52,2026-02-23 15:22:52
O0000360,C001141,S008,2024-12-04 12:06:57,Completed,CARD,122895.07,2024-12-04 12:06:57,2024-12-04 14:21:57
O0000361,C008942,S011,2026-01-11 12:03:45,Cancelled,CARD,59092.98,2026-01-11 12:03:45,2026-01-11 15:29:45
O0000362,C017173,S006,2025-03-01 16:21:07,Completed,CASH,49805.59,2025-03-01 16:21:07,2025-03-01 16:49:07
O0000363,C010512,S006,2026-04-26 16:24:36,Completed,CARD,2703.96,2026-04-26 16:24:36,2026-04-26 19:34:36
O0000364,C013564,S011,2026-03-19 21:10:52,Completed,CASH,91560.44,2026-03-19 21:10:52,2026-03-19 23:43:52
O0000365,C014245,S008,2024-02-21 20:48:48,Completed,CARD,20849.73,2024-02-21 20:48:48,2024-02-22 00:14:48
O0000366,C012915,S003,2025-02-23 17:34:33,Completed,CARD,86556.64,2025-02-23 17:34:33,2025-02-23 19:27:33
O0000367,C011565,S003,2025-03-02 12:26:28,Completed,CARD,66370.56,2025-03-02 12:26:28,2025-03-02 14:25:28
O0000368,C016089,S002,2025-12-22 17:19:54,Completed,CARD,30640.76,2025-12-22 17:19:54,2025-12-22 19:53:54
O0000369,C000676,S002,2025-08-01 13:46:18,Completed,CARD,40948.06,2025-08-01 13:46:18,2025-08-01 14:37:18
O0000370,C014225,S003,2024-04-20 20:28:01,Completed,WALLET,16042.21,2024-04-20 20:28:01,2024-04-20 20:30:01
O0000371,C014253,S006,2026-07-07 14:44:12,Completed,CARD,62543.20,2026-07-07 14:44:12,2026-07-07 16:50:12
O0000372,C009950,S005,2025-03-22 19:35:00,Completed,CASH,22371.47,2025-03-22 19:35:00,2025-03-22 23:11:00
O0000373,C000085,S012,2024-06-03 18:53:44,Completed,CARD,37918.88,2024-06-03 18:53:44,2024-06-03 20:36:44
O0000374,C005894,S001,2025-06-17 18:28:08,Pending,CARD,59521.58,2025-06-17 18:28:08,2025-06-17 21:14:08
O0000375,C012947,S004,2026-05-23 17:52:57,Completed,CARD,127946.36,2026-05-23 17:52:57,2026-05-23 21:24:57
O0000376,C010847,S010,2025-04-18 21:20:19,Completed,CARD,29048.49,2025-04-18 21:20:19,2025-04-18 23:30:19
O0000377,C006482,S007,2025-05-22 13:38:58,Completed,WALLET,21962.76,2025-05-22 13:38:58,2025-05-22 17:01:58
O0000378,,S004,2025-05-29 16:35:38,Completed,CARD,72617.56,2025-05-29 16:35:38,2025-05-29 18:19:38
O0000379,C010606,S003,2025-12-01 11:02:56,Completed,WALLET,69649.79,2025-12-01 11:02:56,2025-12-01 13:29:56
O0000380,C015625,S007,2025-10-11 17:36:39,Completed,CASH,13286.36,2025-10-11 17:36:39,2025-10-11 19:32:39
O0000381,,S010,2024-11-28 13:56:55,Completed,CARD,25279.72,2024-11-28 13:56:55,2024-11-28 15:56:55
O0000382,C006011,S002,2025-05-17 15:21:12,Completed,WALLET,7028.81,2025-05-17 15:21:12,2025-05-17 17:19:12
O0000383,C003214,S005,2026-07-23 18:16:08,Completed,WALLET,1349.04,2026-07-23 18:16:08,2026-07-23 18:24:08
O0000384,C015957,S001,2026-05-25 13:25:20,Completed,CARD,67009.83,2026-05-25 13:25:20,2026-05-25 16:29:20
O0000385,C014651,S005,2025-05-18 19:57:58,Completed,CARD,57195.59,2025-05-18 19:57:58,2025-05-18 23:06:58
O0000386,C004785,S012,2024-03-19 18:14:50,Completed,CASH,129751.92,2024-03-19 18:14:50,2024-03-19 21:06:50
O0000387,C016683,S003,2025-02-09 13:13:07,Completed,CASH,1695.72,2025-02-09 13:13:07,2025-02-09 16:56:07
O0000388,C013580,S010,2024-11-11 13:17:04,Completed,INSTALLMENT,12564.88,2024-11-11 13:17:04,2024-11-11 16:52:04
O0000389,C000026,S012,2025-04-10 13:12:19,Completed,CASH,156363.29,2025-04-10 13:12:19,2025-04-10 14:08:19
O0000390,C015548,S003,2026-01-07 19:11:59,Completed,CASH,4901.66,2026-01-07 19:11:59,2026-01-07 19:20:59
O0000391,C006279,S009,2026-06-14 17:07:41,Completed,CARD,17786.31,2026-06-14 17:07:41,2026-06-14 17:55:41
O0000392,C014771,S009,2024-11-11 13:13:52,Completed,CARD,3646.44,2024-11-11 13:13:52,2024-11-11 14:07:52
O0000393,C003461,S010,2024-12-02 16:12:07,Completed,CARD,45980.31,2024-12-02 16:12:07,2024-12-02 17:50:07
O0000394,C011237,S007,2026-05-24 13:03:20,Completed,CARD,30679.00,2026-05-24 13:03:20,2026-05-24 15:14:20
O0000395,C018421,S002,2025-07-03 14:46:08,Completed,CASH,79619.42,2025-07-03 14:46:08,2025-07-03 18:13:08
O0000396,C000940,S011,2024-12-26 10:31:22,Completed,CARD,113363.90,2024-12-26 10:31:22,2024-12-26 10:33:22
O0000397,C015305,S008,2026-07-11 11:38:41,Completed,CASH,6138.07,2026-07-11 11:38:41,2026-07-11 12:21:41
O0000398,C002389,S010,2024-04-19 20:37:07,Completed,CASH,35887.89,2024-04-19 20:37:07,2024-04-19 22:36:07
O0000399,C018443,S006,2024-07-20 17:16:53,Completed,CARD,4548.06,2024-07-20 17:16:53,2024-07-20 19:28:53
O0000400,C013168,S004,2026-04-17 16:44:31,Completed,INSTALLMENT,35357.82,2026-04-17 16:44:31,2026-04-17 18:22:31
O0000401,C009322,S009,2024-05-07 12:36:33,Completed,CASH,6720.90,2024-05-07 12:36:33,2024-05-07 14:25:33
O0000402,C015449,S004,2024-04-16 16:23:30,Completed,CARD,35668.33,2024-04-16 16:23:30,2024-04-16 19:23:30
O0000403,C002841,S007,2025-08-09 18:01:07,Completed,CASH,6470.62,2025-08-09 18:01:07,2025-08-09 20:54:07
O0000404,C014420,S002,2024-08-25 19:42:45,Completed,CASH,246446.10,2024-08-25 19:42:45,2024-08-25 20:38:45
O0000405,C001676,S005,2024-01-18 21:39:28,Completed,INSTALLMENT,2993.17,2024-01-18 21:39:28,2024-01-18 22:56:28
O0000406,C004802,S010,2026-02-27 19:37:01,Completed,WALLET,62426.07,2026-02-27 19:37:01,2026-02-27 19:58:01
O0000407,C012952,S002,2024-11-13 17:43:00,Completed,CARD,1846.10,2024-11-13 17:43:00,2024-11-13 20:59:00
O0000408,C019730,S002,2026-06-01 15:05:07,Completed,CARD,43326.90,2026-06-01 15:05:07,2026-06-01 18:24:07
O0000409,C013508,S005,2026-07-04 20:45:29,Completed,CASH,147361.71,2026-07-04 20:45:29,2026-07-04 21:14:29
O0000410,C005171,S002,2025-01-13 11:50:08,Completed,CARD,54176.66,2025-01-13 11:50:08,2025-01-13 14:03:08
O0000411,C019977,S004,2024-09-15 16:41:26,Completed,CARD,54365.12,2024-09-15 16:41:26,2024-09-15 17:49:26
O0000412,C010430,S011,2025-04-21 21:22:43,Completed,CARD,16145.52,2025-04-21 21:22:43,2025-04-21 22:01:43
O0000413,C015137,S012,2024-10-11 18:39:42,Completed,WALLET,30692.16,2024-10-11 18:39:42,2024-10-11 19:28:42
O0000414,C003940,S008,2025-11-11 15:44:15,Returned,CARD,197.62,2025-11-11 15:44:15,2025-11-11 18:53:15
O0000415,C001157,S006,2024-04-10 13:50:26,Completed,CARD,131789.07,2024-04-10 13:50:26,2024-04-10 15:10:26
O0000416,C019587,S005,2026-02-22 17:24:30,Completed,CARD,34411.47,2026-02-22 17:24:30,2026-02-22 17:38:30
O0000417,C014233,S005,2025-11-19 17:10:49,Completed,WALLET,162521.44,2025-11-19 17:10:49,2025-11-19 19:51:49
O0000418,C017919,S006,2024-06-14 16:01:33,Completed,CASH,26696.45,2024-06-14 16:01:33,2024-06-14 19:44:33
O0000419,C015046,S008,2024-06-01 21:56:29,Completed,CARD,186603.46,2024-06-01 21:56:29,2024-06-01 23:57:29
O0000420,C011876,S005,2024-06-29 12:40:41,Completed,CASH,41098.10,2024-06-29 12:40:41,2024-06-29 16:28:41
O0000421,,S006,2025-11-02 12:13:54,Completed,CARD,80780.77,2025-11-02 12:13:54,2025-11-02 14:48:54
O0000422,C016379,S002,2024-03-30 12:41:53,Cancelled,CASH,108185.30,2024-03-30 12:41:53,2024-03-30 15:49:53
O0000423,C015549,S001,2024-12-23 16:43:52,Pending,CARD,160359.43,2024-12-23 16:43:52,2024-12-23 20:36:52
O0000424,C003369,S004,2026-02-08 16:56:42,Completed,WALLET,13240.82,2026-02-08 16:56:42,2026-02-08 17:46:42
