MovementID,WarehouseID,ProductID,MovementType,QuantityChange,MovementDateTime,ReferenceNo,CreatedAt
257,WH02,P0141,TRANSFER_IN,67,2025-05-19 04:22:40,REF235307,2025-05-19 04:22:40
258,WH01,P0106,TRANSFER_OUT,-50,2026-03-10 03:20:57,REF675200,2026-03-10 03:20:57
259,WH01,P0267,TRANSFER_OUT,-6,2025-11-19 17:34:58,REF353611,2025-11-19 17:34:58
260,WH01,P0073,ADJUSTMENT_IN,34,2026-06-07 08:52:26,REF276564,2026-06-07 08:52:26
261,WH01,P0306,ISSUE_TO_STORE,-64,2025-04-25 20:56:42,REF449768,2025-04-25 20:56:42
262,WH02,P0111,TRANSFER_IN,32,2026-02-22 06:57:16,REF228195,2026-02-22 06:57:16
263,WH01,P0150,ISSUE_TO_STORE,-4,2025-07-03 00:15:52,REF912231,2025-07-03 00:15:52
264,WH02,P0221,RECEIPT,61,2025-06-15 16:48:19,REF391081,2025-06-15 16:48:19
265,WH02,P0163,RECEIPT,1,2025-03-07 19:32:03,REF944664,2025-03-07 19:32:03
266,WH02,P0198,ISSUE_TO_STORE,-29,2025-03-19 19:55:55,REF166881,2025-03-19 19:55:55
267,WH02,P0120,RECEIPT,4,2025-08-01 04:19:41,REF387101,2025-08-01 04:19:41
268,WH02,P0200,RECEIPT,54,2025-10-22 01:11:31,REF657655,2025-10-22 01:11:31
269,WH01,P0191,RETURN_TO_VENDOR,-8,2025-06-13 15:46:31,REF147514,2025-06-13 15:46:31
270,WH01,P0157,TRANSFER_OUT,-47,2025-02-25 11:34:29,REF729449,2025-02-25 11:34:29
271,WH02,P0237,ISSUE_TO_STORE,-11,2025-10-03 03:56:29,REF749931,2025-10-03 03:56:29
272,WH02,P0064,ISSUE_TO_STORE,-55,2025-05-17 10:48:51,REF944892,2025-05-17 10:48:51
273,WH02,P0161,TRANSFER_IN,3,2025-04-18 03:48:08,REF403762,2025-04-18 03:48:08
274,WH02,P0118,RECEIPT,68,2026-05-06 02:26:20,REF470041,2026-05-06 02:26:20
275,WH01,P0250,TRANSFER_IN,61,2025-08-20 11:49:01,REF497802,2025-08-20 11:49:01
276,WH01,P0067,RECEIPT,34,2025-09-05 02:57:03,REF222920,2025-09-05 02:57:03
277,WH01,P0110,RECEIPT,39,2025-10-02 04:03:28,REF771606,2025-10-02 04:03:28
278,WH01,P0177,ISSUE_TO_STORE,-68,2025-04-13 04:48:17,REF319072,2025-04-13 04:48:17
279,WH01,P0086,RECEIPT,20,2025-03-18 20:10:39,REF467740,2025-03-18 20:10:39
280,WH01,P0042,RECEIPT,2,2025-10-27 20:37:28,REF551007,2025-10-27 20:37:28
281,WH02,P0277,ISSUE_TO_STORE,-45,2026-06-20 00:38:10,REF547913,2026-06-20 00:38:10
282,WH01,P0264,ISSUE_TO_STORE,-38,2026-02-17 11:06:01,REF372242,2026-02-17 11:06:01
283,WH02,P0282,RECEIPT,49,2025-02-09 16:31:33,REF785078,2025-02-09 16:31:33
284,WH01,P0125,ADJUSTMENT_IN,16,2025-02-27 07:07:57,REF614989,2025-02-27 07:07:57
285,WH02,P0008,ISSUE_TO_STORE,-56,2025-10-17 21:59:00,REF441635,2025-10-17 21:59:00
286,WH01,P0130,ISSUE_TO_STORE,-12,2025-07-13 05:42:49,REF409261,2025-07-13 05:42:49
287,WH01,P0080,ISSUE_TO_STORE,-3,2026-03-11 19:03:34,REF364057,2026-03-11 19:03:34
288,WH02,P0074,RECEIPT,27,2025-10-10 09:08:41,REF176236,2025-10-10 09:08:41
289,WH02,P0302,ISSUE_TO_STORE,-68,2026-03-30 02:05:22,REF626916,2026-03-30 02:05:22
290,WH02,P0122,ISSUE_TO_STORE,-14,2026-01-10 13:46:10,REF187856,2026-01-10 13:46:10
291,WH02,P0012,ISSUE_TO_STORE,-47,2025-06-21 02:29:24,REF146424,2025-06-21 02:29:24
292,WH01,P0249,RECEIPT,27,2026-05-13 22:46:39,REF790671,2026-05-13 22:46:39
293,WH01,P0161,TRANSFER_OUT,-38,2025-04-07 07:16:03,REF780261,2025-04-07 07:16:03
294,WH02,P0056,ISSUE_TO_STORE,-20,2025-06-27 15:08:07,REF310055,2025-06-27 15:08:07
295,WH01,P0243,ISSUE_TO_STORE,-41,2025-02-01 01:45:05,REF681898,2025-02-01 01:45:05
296,WH02,P0022,ISSUE_TO_STORE,-51,2026-02-23 06:41:45,REF685263,2026-02-23 06:41:45
297,WH01,P0162,RETURN_TO_VENDOR,-21,2025-03-13 06:44:11,REF330562,2025-03-13 06:44:11
298,WH01,P0280,ISSUE_TO_STORE,-7,2025-06-06 23:19:27,REF681083,2025-06-06 23:19:27
299,WH01,P0116,ADJUSTMENT_IN,25,2025-12-10 11:00:47,REF360159,2025-12-10 11:00:47
300,WH01,P0010,TRANSFER_IN,59,2026-06-19 04:07:50,REF556365,2026-06-19 04:07:50
301,WH02,P0208,TRANSFER_OUT,-66,2025-01-11 13:19:06,REF213226,2025-01-11 13:19:06
302,WH02,P0307,ISSUE_TO_STORE,-37,2025-11-03 11:29:49,REF765464,2025-11-03 11:29:49
303,WH01,P0041,ISSUE_TO_STORE,-69,2026-06-26 22:52:53,REF811855,2026-06-26 22:52:53
304,WH01,P0151,RECEIPT,37,2026-05-06 10:43:31,REF351853,2026-05-06 10:43:31
305,WH01,P0168,RECEIPT,8,2025-04-29 02:04:51,REF786839,2025-04-29 02:04:51
306,WH02,P0164,RECEIPT,18,2025-08-30 02:15:32,REF325988,2025-08-30 02:15:32
307,WH02,P0111,TRANSFER_IN,34,2025-01-31 17:07:54,REF915280,2025-01-31 17:07:54
308,WH01,P0031,ISSUE_TO_STORE,-36,2026-02-04 18:30:23,REF340003,2026-02-04 18:30:23
309,WH02,P0149,ISSUE_TO_STORE,-7,2025-07-25 07:59:45,REF264345,2025-07-25 07:59:45
310,WH02,P0252,ISSUE_TO_STORE,-32,2025-06-16 05:15:59,REF700236,2025-06-16 05:15:59
311,WH01,P0037,TRANSFER_OUT,-26,2025-03-29 17:59:25,REF748731,2025-03-29 17:59:25
312,WH02,P0276,ISSUE_TO_STORE,-64,2025-10-01 06:33:04,REF431318,2025-10-01 06:33:04
313,WH02,P0034,ISSUE_TO_STORE,-36,2025-11-07 21:52:30,REF588282,2025-11-07 21:52:30
314,WH02,P0004,ISSUE_TO_STORE,-25,2026-07-19 21:43:03,REF382558,2026-07-19 21:43:03
315,WH01,P0120,RECEIPT,3,2026-06-28 15:38:57,REF694194,2026-06-28 15:38:57
316,WH01,P0010,ISSUE_TO_STORE,-52,2025-05-08 13:40:11,REF323466,2025-05-08 13:40:11
317,WH02,P0182,ADJUSTMENT_OUT,-3,2025-04-14 13:05:13,REF636679,2025-04-14 13:05:13
318,WH02,P0209,TRANSFER_OUT,-41,2026-07-03 23:23:29,REF551888,2026-07-03 23:23:29
319,WH02,P0165,ISSUE_TO_STORE,-54,2025-11-21 05:58:49,REF817684,2025-11-21 05:58:49
320,WH02,P0250,RECEIPT,6,2025-06-12 10:59:33,REF518472,2025-06-12 10:59:33
321,WH01,P0017,RECEIPT,17,2025-04-22 02:27:54,REF604213,2025-04-22 02:27:54
322,WH01,P0106,ADJUSTMENT_OUT,-60,2025-04-10 21:05:41,REF714471,2025-04-10 21:05:41
323,WH01,P0226,ISSUE_TO_STORE,-25,2026-04-23 15:10:34,REF692659,2026-04-23 15:10:34
324,WH01,P0045,TRANSFER_IN,64,2025-06-02 12:53:02,REF549758,2025-06-02 12:53:02
325,WH01,P0129,ISSUE_TO_STORE,-11,2025-03-31 19:34:48,REF409104,2025-03-31 19:34:48
326,WH01,P0236,ISSUE_TO_STORE,-54,2025-09-05 22:47:26,REF252912,2025-09-05 22:47:26
327,WH02,P0015,ADJUSTMENT_IN,32,2026-03-08 14:57:50,REF763173,2026-03-08 14:57:50
328,WH01,P0047,RECEIPT,62,2026-02-04 20:37:57,REF565392,2026-02-04 20:37:57
329,WH01,P0043,ISSUE_TO_STORE,-59,2025-06-17 12:05:45,REF338329,2025-06-17 12:05:45
330,WH02,P0106,ISSUE_TO_STORE,-9,2026-03-03 09:21:14,REF406800,2026-03-03 09:21:14
331,WH01,P0119,ISSUE_TO_STORE,-47,2025-10-27 18:54:37,REF173236,2025-10-27 18:54:37
332,WH01,P0286,RECEIPT,24,2025-09-14 10:07:39,REF392057,2025-09-14 10:07:39
333,WH01,P0260,ISSUE_TO_STORE,-6,2026-06-27 21:33:32,REF700142,2026-06-27 21:33:32
334,WH01,P0060,RECEIPT,3,2025-04-20 04:21:07,REF660331,2025-04-20 04:21:07
335,WH01,P0113,TRANSFER_IN,10,2026-02-05 23:00:11,REF145522,2026-02-05 23:00:11
336,WH01,P0238,RECEIPT,33,2025-06-02 02:08:53,REF678118,2025-06-02 02:08:53
337,WH02,P0146,RECEIPT,65,2026-03-04 21:09:12,REF769857,2026-03-04 21:09:12
338,WH01,P0056,ISSUE_TO_STORE,-2,2026-05-20 11:09:54,REF384980,2026-05-20 11:09:54
339,WH01,P0104,ISSUE_TO_STORE,-69,2025-07-22 21:00:20,REF308019,2025-07-22 21:00:20
340,WH02,P0084,ISSUE_TO_STORE,-57,2025-03-06 02:40:34,REF228997,2025-03-06 02:40:34
341,WH02,P0076,RECEIPT,49,2025-12-15 17:34:32,REF783843,2025-12-15 17:34:32
342,WH02,P0267,TRANSFER_IN,61,2026-06-13 06:58:37,REF733594,2026-06-13 06:58:37
343,WH01,P0077,ISSUE_TO_STORE,-16,2026-06-21 05:06:21,REF817109,2026-06-21 05:06:21
344,WH01,P0185,RETURN_TO_VENDOR,-62,2025-07-30 08:00:45,REF903629,2025-07-30 08:00:45
345,WH01,P0069,ISSUE_TO_STORE,-64,2025-02-28 07:08:22,REF474691,2025-02-28 07:08:22
346,WH01,P0154,TRANSFER_IN,9,2025-07-08 10:23:55,REF477995,2025-07-08 10:23:55
347,WH01,P0001,RECEIPT,37,2026-06-11 13:52:29,REF686398,2026-06-11 13:52:29
348,WH02,P0080,ADJUSTMENT_OUT,-46,2025-05-13 13:43:57,REF190447,2025-05-13 13:43:57
349,WH01,P0255,ADJUSTMENT_OUT,-13,2026-06-29 23:18:38,REF880047,2026-06-29 23:18:38
350,WH02,P0213,ISSUE_TO_STORE,-29,2026-01-08 06:07:21,REF356618,2026-01-08 06:07:21
351,WH01,P0061,RECEIPT,3,2026-05-20 00:38:24,REF969038,2026-05-20 00:38:24
352,WH01,P0201,ADJUSTMENT_IN,6,2025-07-09 20:58:46,REF911854,2025-07-09 20:58:46
353,WH02,P0225,RECEIPT,20,2026-05-19 09:41:13,REF873887,2026-05-19 09:41:13
354,WH02,P0050,ISSUE_TO_STORE,-68,2025-03-03 01:47:18,REF632406,2025-03-03 01:47:18
355,WH02,P0058,TRANSFER_IN,19,2026-07-27 14:31:14,REF798481,2026-07-27 14:31:14
356,WH01,P0248,TRANSFER_IN,59,2025-08-23 02:45:32,REF224669,2025-08-23 02:45:32
357,WH02,P0019,RECEIPT,64,2025-08-29 00:53:27,REF448329,2025-08-29 00:53:27
358,WH02,P0248,RECEIPT,6,2025-07-01 13:42:31,REF252999,2025-07-01 13:42:31
359,WH02,P0304,RETURN_TO_VENDOR,-32,2025-01-06 12:13:29,REF780855,2025-01-06 12:13:29
360,WH01,P0231,TRANSFER_IN,54,2025-04-06 01:40:32,REF177011,2025-04-06 01:40:32
361,WH01,P0028,TRANSFER_OUT,-32,2026-06-13 06:23:38,REF922167,2026-06-13 06:23:38
362,WH01,P0089,ADJUSTMENT_IN,55,2025-12-22 17:18:33,REF645334,2025-12-22 17:18:33
363,WH01,P0127,TRANSFER_OUT,-62,2025-05-11 07:51:22,REF499300,2025-05-11 07:51:22
364,WH02,P0109,ISSUE_TO_STORE,-61,2025-03-23 21:38:54,REF646822,2025-03-23 21:38:54
365,WH02,P0295,RECEIPT,13,2026-02-03 02:11:13,REF667193,2026-02-03 02:11:13
366,WH02,P0112,TRANSFER_OUT,-44,2025-08-11 01:19:09,REF376775,2025-08-11 01:19:09
367,WH01,P0143,RECEIPT,38,2025-04-16 08:31:56,REF420447,2025-04-16 08:31:56
368,WH01,P0016,ISSUE_TO_STORE,-7,2026-03-10 07:20:40,REF733540,2026-03-10 07:20:40
369,WH02,P0050,RECEIPT,13,2026-06-10 19:51:36,REF359269,2026-06-10 19:51:36
370,WH02,P0144,TRANSFER_IN,32,2025-05-18 14:55:02,REF260994,2025-05-18 14:55:02
371,WH01,P0141,ISSUE_TO_STORE,-39,2025-06-26 23:26:35,REF126777,2025-06-26 23:26:35
372,WH01,P0040,ADJUSTMENT_IN,30,2025-06-23 23:09:17,REF729869,2025-06-23 23:09:17
373,WH02,P0086,TRANSFER_OUT,-39,2025-09-07 19:51:33,REF575350,2025-09-07 19:51:33
374,WH01,P0131,RECEIPT,40,2026-03-31 03:37:45,REF394380,2026-03-31 03:37:45
375,WH02,P0034,RECEIPT,10,2025-04-15 18:31:47,REF506204,2025-04-15 18:31:47
376,WH02,P0151,TRANSFER_IN,51,2025-03-03 16:21:46,REF962074,2025-03-03 16:21:46
377,WH01,P0078,ISSUE_TO_STORE,-21,2026-03-19 06:34:40,REF985377,2026-03-19 06:34:40
378,WH02,P0016,RECEIPT,21,2025-05-10 12:48:07,REF991456,2025-05-10 12:48:07
379,WH01,P0173,ISSUE_TO_STORE,-38,2026-04-26 15:38:34,REF580051,2026-04-26 15:38:34
380,WH01,P0037,ISSUE_TO_STORE,-17,2025-08-25 05:16:57,REF667379,2025-08-25 05:16:57
381,WH01,P0273,TRANSFER_OUT,-45,2025-03-04 01:52:52,REF905571,2025-03-04 01:52:52
382,WH01,P0179,RECEIPT,31,2025-03-11 09:49:22,REF822607,2025-03-11 09:49:22
383,WH02,P0187,ISSUE_TO_STORE,-32,2025-06-08 23:02:47,REF331787,2025-06-08 23:02:47
384,WH02,P0241,ISSUE_TO_STORE,-36,2026-01-31 09:59:25,REF481415,2026-01-31 09:59:25
385,WH02,P0087,RECEIPT,69,2026-03-28 05:09:53,REF409874,2026-03-28 05:09:53
386,WH02,P0237,TRANSFER_OUT,-35,2025-05-28 13:34:06,REF122385,2025-05-28 13:34:06
387,WH01,P0121,RETURN_TO_VENDOR,-28,2026-06-29 12:37:55,REF743004,2026-06-29 12:37:55
388,WH02,P0252,ISSUE_TO_STORE,-6,2026-05-14 22:24:49,REF445838,2026-05-14 22:24:49
389,WH02,P0305,RECEIPT,48,2026-02-15 06:56:57,REF851278,2026-02-15 06:56:57
390,WH01,P0194,TRANSFER_OUT,-24,2026-02-15 18:09:02,REF968112,2026-02-15 18:09:02
391,WH01,P0190,RECEIPT,61,2025-01-06 22:41:02,REF277590,2025-01-06 22:41:02
392,WH02,P0106,TRANSFER_IN,66,2025-09-01 06:58:25,REF609645,2025-09-01 06:58:25
393,WH01,P0283,TRANSFER_OUT,-51,2026-05-10 14:36:59,REF480375,2026-05-10 14:36:59
394,WH02,P0280,TRANSFER_OUT,-31,2025-09-18 13:36:32,REF160886,2025-09-18 13:36:32
395,WH01,P0241,RECEIPT,16,2025-05-29 09:10:43,REF397657,2025-05-29 09:10:43
396,WH02,P0301,ISSUE_TO_STORE,-52,2025-11-03 14:49:26,REF893394,2025-11-03 14:49:26
397,WH01,P0016,RECEIPT,50,2025-09-27 12:44:16,REF165309,2025-09-27 12:44:16
398,WH01,P0194,RECEIPT,62,2026-04-30 21:53:42,REF369112,2026-04-30 21:53:42
399,WH01,P0320,RECEIPT,11,2026-06-19 11:59:25,REF168920,2026-06-19 11:59:25
400,WH01,P0093,RECEIPT,62,2026-04-20 13:47:38,REF298387,2026-04-20 13:47:38
401,WH02,P0278,TRANSFER_OUT,-61,2026-02-13 21:20:14,REF743799,2026-02-13 21:20:14
402,WH01,P0010,TRANSFER_IN,32,2025-05-26 23:48:21,REF428098,2025-05-26 23:48:21
403,WH02,P0053,ADJUSTMENT_IN,3,2026-07-23 07:33:17,REF701096,2026-07-23 07:33:17
404,WH02,P0098,RECEIPT,59,2026-03-15 03:30:08,REF626025,2026-03-15 03:30:08
405,WH02,P0186,ISSUE_TO_STORE,-23,2025-07-10 22:51:53,REF916042,2025-07-10 22:51:53
406,WH02,P0141,TRANSFER_OUT,-20,2026-03-17 01:06:32,REF343770,2026-03-17 01:06:32
407,WH02,P0173,ISSUE_TO_STORE,-47,2025-08-25 03:41:19,REF544214,2025-08-25 03:41:19
408,WH02,P0145,ISSUE_TO_STORE,-52,2025-01-26 22:56:49,REF200766,2025-01-26 22:56:49
409,WH01,P0089,RECEIPT,48,2026-07-14 09:30:38,REF207705,2026-07-14 09:30:38
410,WH02,P0023,RECEIPT,33,2025-11-01 19:55:40,REF110906,2025-11-01 19:55:40
411,WH02,P0072,ISSUE_TO_STORE,-19,2025-02-08 08:46:57,REF699116,2025-02-08 08:46:57
412,WH01,P0279,ISSUE_TO_STORE,-21,2025-11-12 09:31:12,REF702434,2025-11-12 09:31:12
413,WH01,P0231,ADJUSTMENT_IN,6,2025-12-12 06:35:28,REF661603,2025-12-12 06:35:28
414,WH01,P0294,ISSUE_TO_STORE,-35,2026-03-30 09:00:23,REF127136,2026-03-30 09:00:23
415,WH01,P0129,RETURN_TO_VENDOR,-69,2026-05-02 03:37:34,REF712571,2026-05-02 03:37:34
416,WH01,P0300,ISSUE_TO_STORE,-1,2025-02-19 17:50:08,REF804888,2025-02-19 17:50:08
417,WH02,P0158,ISSUE_TO_STORE,-68,2025-04-22 07:12:30,REF846563,2025-04-22 07:12:30
418,WH01,P0079,RECEIPT,2,2025-12-11 12:19:23,REF233007,2025-12-11 12:19:23
419,WH01,P0224,TRANSFER_IN,16,2025-03-16 14:11:19,REF776688,2025-03-16 14:11:19
420,WH02,P0284,TRANSFER_IN,54,2025-03-29 08:35:52,REF589184,2025-03-29 08:35:52
421,WH01,P0070,ISSUE_TO_STORE,-58,2026-01-05 05:32:54,REF522904,2026-01-05 05:32:54
422,WH01,P0100,ISSUE_TO_STORE,-60,2026-04-11 01:18:56,REF259311,2026-04-11 01:18:56
423,WH01,P0034,TRANSFER_IN,12,2025-05-15 10:17:56,REF361356,2025-05-15 10:17:56
424,WH02,P0177,ISSUE_TO_STORE,-58,2025-02-20 16:12:16,REF593547,2025-02-20 16:12:16
425,WH01,P0145,RECEIPT,28,2026-06-21 03:03:34,REF813057,2026-06-21 03:03:34
426,WH02,P0288,ISSUE_TO_STORE,-31,2026-01-31 22:04:41,REF993706,2026-01-31 22:04:41
427,WH01,P0268,RETURN_TO_VENDOR,-36,2026-05-04 06:52:51,REF479342,2026-05-04 06:52:51
428,WH02,P0314,ISSUE_TO_STORE,-62,2025-03-06 09:52:52,REF165816,2025-03-06 09:52:52
429,WH01,P0131,RECEIPT,34,2025-05-10 05:51:25,REF790008,2025-05-10 05:51:25
430,WH01,P0061,TRANSFER_OUT,-19,2026-05-16 16:27:31,REF737480,2026-05-16 16:27:31
431,WH01,P0027,RECEIPT,27,2025-12-13 11:42:17,REF381207,2025-12-13 11:42:17
432,WH01,P0050,RECEIPT,23,2025-03-04 02:24:12,REF326648,2025-03-04 02:24:12
433,WH01,P0083,RECEIPT,29,2025-11-21 13:13:01,REF406239,2025-11-21 13:13:01
434,WH01,P0281,TRANSFER_OUT,-61,2025-11-23 12:08:42,REF268142,2025-11-23 12:08:42
435,WH01,P0309,ISSUE_TO_STORE,-25,2025-06-05 01:05:44,REF405902,2025-06-05 01:05:44
436,WH02,P0028,ISSUE_TO_STORE,-68,2025-03-11 11:24:11,REF931027,2025-03-11 11:24:11
437,WH02,P0257,TRANSFER_IN,10,2026-06-24 20:25:46,REF600941,2026-06-24 20:25:46
438,WH02,P0298,ISSUE_TO_STORE,-4,2025-02-28 00:08:03,REF570398,2025-02-28 00:08:03
439,WH01,P0307,ADJUSTMENT_OUT,-46,2026-04-21 02:14:36,REF631656,2026-04-21 02:14:36
440,WH01,P0061,ADJUSTMENT_IN,3,2026-01-04 18:42:33,REF796688,2026-01-04 18:42:33
441,WH01,P0303,ISSUE_TO_STORE,-33,2025-03-01 09:10:33,REF824636,2025-03-01 09:10:33
442,WH01,P0063,ISSUE_TO_STORE,-25,2025-09-07 18:51:18,REF757695,2025-09-07 18:51:18
443,WH02,P0208,TRANSFER_IN,11,2026-04-12 23:40:14,REF679098,2026-04-12 23:40:14
444,WH01,P0292,RECEIPT,38,2026-07-30 17:07:51,REF274196,2026-07-30 17:07:51
445,WH01,P0074,ISSUE_TO_STORE,-67,2025-03-03 01:59:37,REF300484,2025-03-03 01:59:37
446,WH02,P0177,TRANSFER_IN,27,2025-07-31 04:54:56,REF446068,2025-07-31 04:54:56
447,WH01,P0055,TRANSFER_IN,31,2025-04-18 17:27:08,REF765239,2025-04-18 17:27:08
448,WH01,P0163,RECEIPT,43,2025-07-22 17:08:00,REF533626,2025-07-22 17:08:00
449,WH02,P0290,ISSUE_TO_STORE,-42,2025-10-07 20:00:31,REF535350,2025-10-07 20:00:31
450,WH01,P0065,TRANSFER_IN,21,2026-03-31 10:53:22,REF130703,2026-03-31 10:53:22
451,WH02,P0168,TRANSFER_OUT,-19,2025-02-16 20:35:12,REF950804,2025-02-16 20:35:12
452,WH02,P0043,ADJUSTMENT_IN,31,2025-08-13 21:44:49,REF130809,2025-08-13 21:44:49
453,WH01,P0238,RECEIPT,3,2025-08-13 22:05:40,REF253431,2025-08-13 22:05:40
454,WH01,P0094,ISSUE_TO_STORE,-59,2026-01-09 02:00:59,REF790224,2026-01-09 02:00:59
455,WH02,P0119,RECEIPT,14,2026-05-25 14:55:38,REF997716,2026-05-25 14:55:38
456,WH02,P0148,ISSUE_TO_STORE,-65,2026-06-14 21:13:36,REF992039,2026-06-14 21:13:36
457,WH02,P0137,ISSUE_TO_STORE,-28,2025-03-30 02:07:24,REF626742,2025-03-30 02:07:24
458,WH02,P0158,ISSUE_TO_STORE,-57,2025-08-31 15:01:14,REF773316,2025-08-31 15:01:14
459,WH01,P0266,TRANSFER_IN,67,2025-06-03 05:35:37,REF505692,2025-06-03 05:35:37
460,WH01,P0036,TRANSFER_IN,59,2025-12-28 04:00:04,REF790778,2025-12-28 04:00:04
461,WH01,P0310,RECEIPT,11,2025-03-09 04:45:45,REF273911,2025-03-09 04:45:45
462,WH02,P0050,RECEIPT,24,2026-06-24 12:25:32,REF599216,2026-06-24 12:25:32
463,WH02,P0300,TRANSFER_IN,33,2026-03-13 17:17:04,REF928076,2026-03-13 17:17:04
464,WH02,P0086,RECEIPT,44,2025-06-30 06:44:54,REF627794,2025-06-30 06:44:54
465,WH02,P0211,RECEIPT,30,2025-01-15 04:21:38,REF683656,2025-01-15 04:21:38
466,WH02,P0053,TRANSFER_OUT,-5,2025-03-17 14:19:41,REF321423,2025-03-17 14:19:41
467,WH01,P0306,TRANSFER_OUT,-57,2025-11-18 13:48:28,REF327754,2025-11-18 13:48:28
468,WH02,P0025,RECEIPT,43,2026-07-27 02:40:00,REF273826,2026-07-27 02:40:00
469,WH01,P0299,ISSUE_TO_STORE,-58,2026-05-25 16:35:48,REF354278,2026-05-25 16:35:48
470,WH02,P0253,TRANSFER_OUT,-29,2025-03-19 05:00:23,REF519874,2025-03-19 05:00:23
471,WH01,P0197,RECEIPT,12,2026-06-20 12:45:21,REF395827,2026-06-20 12:45:21
472,WH01,P0285,ADJUSTMENT_IN,42,2025-11-09 22:48:42,REF455459,2025-11-09 22:48:42
473,WH02,P0199,RECEIPT,43,2025-01-19 00:43:54,REF869683,2025-01-19 00:43:54
474,WH01,P0054,ISSUE_TO_STORE,-53,2025-03-13 12:18:26,REF794649,2025-03-13 12:18:26
475,WH02,P0123,ISSUE_TO_STORE,-20,2026-04-22 18:03:15,REF213119,2026-04-22 18:03:15
476,WH02,P0291,ADJUSTMENT_IN,36,2026-06-23 04:48:18,REF497728,2026-06-23 04:48:18
477,WH01,P0163,ISSUE_TO_STORE,-11,2026-02-09 07:54:17,REF369138,2026-02-09 07:54:17
478,WH01,P0056,ISSUE_TO_STORE,-40,2025-11-16 13:55:13,REF418911,2025-11-16 13:55:13
479,WH01,P0281,TRANSFER_OUT,-42,2025-10-15 10:02:46,REF852968,2025-10-15 10:02:46
480,WH01,P0233,RECEIPT,60,2025-09-16 10:35:28,REF605936,2025-09-16 10:35:28
481,WH01,P0252,ISSUE_TO_STORE,-1,2026-07-07 16:47:55,REF317790,2026-07-07 16:47:55
482,WH01,P0224,RECEIPT,52,2026-07-05 07:54:39,REF574922,2026-07-05 07:54:39
483,WH02,P0160,TRANSFER_IN,23,2025-10-05 20:29:45,REF558479,2025-10-05 20:29:45
484,WH02,P0124,TRANSFER_IN,21,2025-04-21 05:35:16,REF286474,2025-04-21 05:35:16
485,WH01,P0200,ISSUE_TO_STORE,-49,2026-07-18 01:25:18,REF796747,2026-07-18 01:25:18
486,WH02,P0197,RECEIPT,5,2025-03-28 19:00:27,REF377429,2025-03-28 19:00:27
487,WH01,P0051,RECEIPT,11,2026-02-13 04:53:15,REF699618,2026-02-13 04:53:15
488,WH01,P0290,TRANSFER_OUT,-67,2026-02-27 23:03:25,REF832097,2026-02-27 23:03:25
489,WH02,P0143,ISSUE_TO_STORE,-47,2025-09-23 05:02:25,REF284333,2025-09-23 05:02:25
490,WH02,P0317,ADJUSTMENT_IN,47,2025-02-28 20:44:02,REF111509,2025-02-28 20:44:02
491,WH02,P0250,RECEIPT,36,2026-01-14 22:29:54,REF270738,2026-01-14 22:29:54
492,WH02,P0127,ISSUE_TO_STORE,-67,2025-12-29 10:47:18,REF481024,2025-12-29 10:47:18
493,WH02,P0250,TRANSFER_IN,5,2025-01-14 01:27:14,REF658906,2025-01-14 01:27:14
494,WH02,P0274,TRANSFER_IN,58,2026-01-30 15:21:41,REF438756,2026-01-30 15:21:41
495,WH02,P0062,ADJUSTMENT_IN,45,2025-05-13 05:36:24,REF714511,2025-05-13 05:36:24
496,WH01,P0296,ISSUE_TO_STORE,-51,2025-06-16 22:45:41,REF398392,2025-06-16 22:45:41
497,WH02,P0179,RECEIPT,60,2026-01-23 21:42:43,REF175579,2026-01-23 21:42:43
498,WH01,P0287,RECEIPT,65,2025-03-15 09:38:34,REF282475,2025-03-15 09:38:34
499,WH02,P0165,TRANSFER_IN,47,2026-03-29 16:03:05,REF537246,2026-03-29 16:03:05
500,WH01,P0265,TRANSFER_OUT,-52,2025-05-17 16:04:07,REF433571,2025-05-17 16:04:07
501,WH01,P0015,RETURN_TO_VENDOR,-5,2025-01-17 22:35:05,REF656674,2025-01-17 22:35:05
502,WH02,P0291,ADJUSTMENT_IN,14,2026-07-30 10:35:30,REF321398,2026-07-30 10:35:30
503,WH01,P0059,RECEIPT,65,2025-08-25 06:41:24,REF953605,2025-08-25 06:41:24
504,WH01,P0133,RECEIPT,69,2026-01-05 12:08:16,REF598487,2026-01-05 12:08:16
505,WH01,P0044,ISSUE_TO_STORE,-27,2026-03-07 20:33:08,REF893473,2026-03-07 20:33:08
506,WH02,P0171,ISSUE_TO_STORE,-61,2026-06-30 07:07:05,REF468026,2026-06-30 07:07:05
507,WH02,P0085,RECEIPT,14,2025-07-02 18:50:42,REF621861,2025-07-02 18:50:42
508,WH02,P0059,ISSUE_TO_STORE,-34,2025-02-09 14:50:38,REF156915,2025-02-09 14:50:38
509,WH01,P0250,ISSUE_TO_STORE,-22,2026-07-23 03:08:33,REF459794,2026-07-23 03:08:33
510,WH01,P0106,ISSUE_TO_STORE,-23,2025-04-27 07:01:40,REF625887,2025-04-27 07:01:40
511,WH01,P0106,TRANSFER_IN,16,2026-04-14 00:17:17,REF816510,2026-04-14 00:17:17
512,WH02,P0165,TRANSFER_IN,56,2025-10-18 11:03:42,REF951073,2025-10-18 11:03:42
513,WH01,P0122,RECEIPT,28,2025-02-01 12:39:00,REF393358,2025-02-01 12:39:00
